Date,Symbol,TradeType,Price,Profit,Balance
2015-12-02,A,Long Exit,40.419998,1.139999000000003,10017.291390000035
2015-12-03,A,Long Entry,40.150002,0.0,10017.291390000035
2015-12-07,A,Long Exit,40.700001,0.5499989999999997,10017.841389000036
2015-12-08,MSFT,Long Entry,55.790001,0.0,10017.841389000036
2015-12-11,MSFT,Long Exit,54.060001,-1.7299999999999969,10016.111389000036
2015-12-12,A,Short Entry,40.189999,0.0,10016.111389000036
2015-12-17,A,Short Exit,40.779999,-0.5899999999999963,10015.521389000036
2015-12-18,MSFT,Short Entry,54.130001,0.0,10015.521389000036
2015-12-24,MSFT,Short Exit,55.669998,-1.5399969999999996,10013.981392000036
2015-12-25,A,Long Entry,42.139999,0.0,10013.981392000036
2016-01-06,A,Long Exit,40.73,-1.4099990000000062,10012.571393000037
2016-01-07,MSFT,Short Entry,52.169998,0.0,10012.571393000037
2016-01-08,MSFT,Short Exit,52.330002,-0.1600040000000007,10012.411389000037
2016-01-09,A,Short Entry,38.59,0.0,10012.411389000037
2016-01-18,A,Short Exit,37.110001,1.4799990000000065,10013.891388000036
2016-01-19,MSFT,Short Entry,50.560001,0.0,10013.891388000036
2016-01-20,MSFT,Short Exit,50.790001,-0.22999999999999687,10013.661388000037
2016-01-21,A,Short Entry,37.23,0.0,10013.661388000037
2016-01-25,A,Short Exit,37.610001,-0.38000100000000003,10013.281387000037
2016-01-26,A,Short Entry,37.509998,0.0,10013.281387000037
2016-01-27,A,Short Exit,37.049999,0.4599990000000034,10013.741386000038
2016-01-28,A,Short Entry,36.110001,0.0,10013.741386000038
2016-01-29,A,Short Exit,37.650002,-1.5400010000000037,10012.201385000038
2016-01-30,MSFT,Long Entry,55.09,0.0,10012.201385000038
2016-02-08,MSFT,Long Exit,49.41,-5.680000000000007,10006.521385000038
2016-02-09,MSFT,Short Entry,49.279999,0.0,10006.521385000038
2016-02-17,MSFT,Short Exit,52.419998,-3.139999000000003,10003.381386000037
2016-02-18,A,Short Entry,37.189999,0.0,10003.381386000037
2016-02-19,A,Short Exit,37.439999,-0.25,10003.131386000037
2016-02-20,MSFT,Long Entry,51.82,0.0,10003.131386000037
2016-02-26,MSFT,Long Exit,51.299999,-0.5200010000000006,10002.611385000037
2016-02-27,A,Long Entry,37.59,0.0,10002.611385000037
2016-03-07,A,Long Exit,39.43,1.8399999999999963,10004.451385000037
2016-03-08,A,Long Entry,38.09,0.0,10004.451385000037
2016-03-09,A,Long Exit,38.130001,0.04000099999999662,10004.491386000036
2016-03-10,A,Long Entry,37.98,0.0,10004.491386000036
2016-03-11,A,Long Exit,39.23,1.25,10005.741386000036
2016-03-12,MSFT,Long Entry,53.07,0.0,10005.741386000036
2016-03-23,MSFT,Long Exit,53.970001,0.9000010000000032,10006.641387000036
2016-03-24,MSFT,Long Entry,54.209999,0.0,10006.641387000036
2016-03-28,MSFT,Long Exit,53.540001,-0.6699980000000068,10005.971389000037
2016-03-29,A,Long Entry,40.16,0.0,10005.971389000037
2016-03-31,A,Long Exit,39.849998,-0.3100019999999972,10005.661387000036
2016-04-01,MSFT,Long Entry,55.57,0.0,10005.661387000036
2016-04-05,MSFT,Long Exit,54.560001,-1.0099990000000005,10004.651388000037
2016-04-06,MSFT,Long Entry,55.119999,0.0,10004.651388000037
2016-04-12,MSFT,Long Exit,54.650002,-0.46999699999999933,10004.181391000036
2016-04-13,A,Long Entry,40.689999,0.0,10004.181391000036
2016-04-22,A,Long Exit,41.799999,1.1099999999999994,10005.291391000037
2016-04-23,MSFT,Short Entry,51.779999,0.0,10005.291391000037
2016-04-25,MSFT,Short Exit,52.110001,-0.33000200000000035,10004.961389000036
2016-04-26,MSFT,Short Entry,51.439999,0.0,10004.961389000036
2016-05-10,MSFT,Short Exit,51.02,0.4199989999999971,10005.381388000036
2016-05-11,A,Long Entry,42.459999,0.0,10005.381388000036
2016-05-12,A,Long Exit,42.73,0.2700009999999935,10005.651389000037
2016-05-13,A,Long Entry,42.619999,0.0,10005.651389000037
2016-05-31,A,Long Exit,45.889999,3.270000000000003,10008.921389000037
2016-06-01,MSFT,Long Entry,52.849998,0.0,10008.921389000037
2016-06-07,MSFT,Long Exit,52.099998,-0.75,10008.171389000037
2016-06-08,A,Long Entry,46.150002,0.0,10008.171389000037
2016-06-10,A,Long Exit,45.360001,-0.7900010000000037,10007.381388000038
2016-06-11,MSFT,Short Entry,51.48,0.0,10007.381388000038
2016-06-23,MSFT,Short Exit,51.91,-0.4299999999999997,10006.951388000038
2016-06-24,MSFT,Short Entry,49.830002,0.0,10006.951388000038
2016-06-27,MSFT,Short Exit,48.43,1.4000020000000006,10008.351390000038
2016-06-28,A,Short Entry,43.110001,0.0,10008.351390000038
2016-07-01,A,Short Exit,44.599998,-1.4899970000000025,10006.861393000037
2016-07-02,MSFT,Long Entry,51.16,0.0,10006.861393000037
2016-07-04,MSFT,Long Exit,51.16,0.0,10006.861393000037
2016-07-05,A,Short Entry,43.75,0.0,10006.861393000037
2016-07-08,A,Short Exit,45.48,-1.7299999999999969,10005.131393000038
2016-07-09,MSFT,Long Entry,52.299999,0.0,10005.131393000038
2016-07-19,MSFT,Long Exit,53.09,0.7900010000000037,10005.921394000037
2016-07-20,MSFT,Long Entry,55.91,0.0,10005.921394000037
2016-08-16,MSFT,Long Exit,57.439999,1.5299990000000037,10007.451393000038
2016-08-17,A,Long Entry,48.43,0.0,10007.451393000038
2016-08-18,A,Long Exit,46.720001,-1.7099989999999963,10005.741394000037
2016-08-19,MSFT,Short Entry,57.619999,0.0,10005.741394000037
2016-08-23,MSFT,Short Exit,57.889999,-0.2700000000000031,10005.471394000037
2016-08-24,A,Short Entry,46.700001,0.0,10005.471394000037
2016-09-08,A,Short Exit,47.02,-0.3199990000000028,10005.151395000037
2016-09-09,A,Short Entry,44.880001,0.0,10005.151395000037
2016-09-22,A,Short Exit,46.669998,-1.7899969999999996,10003.361398000037
2016-09-23,A,Long Entry,46.610001,0.0,10003.361398000037
2016-10-10,A,Long Exit,47.689999,1.0799980000000033,10004.441396000037
2016-10-11,A,Short Entry,45.689999,0.0,10004.441396000037
2016-10-21,A,Short Exit,45.57,0.11999899999999997,10004.561395000037
2016-10-22,MSFT,Long Entry,59.66,0.0,10004.561395000037
2016-11-02,MSFT,Long Exit,59.43,-0.22999999999999687,10004.331395000037
2016-11-03,A,Short Entry,43.66,0.0,10004.331395000037
2016-11-07,A,Short Exit,45.709999,-2.049999000000007,10002.281396000037
2016-11-08,A,Long Entry,45.619999,0.0,10002.281396000037
2016-11-14,A,Long Exit,45.330002,-0.2899969999999996,10001.991399000037
2016-11-15,A,Long Entry,45.400002,0.0,10001.991399000037
2016-11-18,A,Long Exit,45.040001,-0.360001000000004,10001.631398000038
2016-11-19,MSFT,Long Entry,60.349998,0.0,10001.631398000038
2016-11-21,MSFT,Long Exit,60.860001,0.5100029999999975,10002.141401000037
2016-11-22,A,Short Entry,44.459999,0.0,10002.141401000037
2016-11-25,A,Short Exit,44.889999,-0.4299999999999997,10001.711401000037
2016-11-26,MSFT,Long Entry,60.529999,0.0,10001.711401000037
2016-11-30,MSFT,Long Exit,60.259998,-0.2700009999999935,10001.441400000036
2016-12-01,A,Short Entry,43.209999,0.0,10001.441400000036
2016-12-02,A,Short Exit,44.029999,-0.8199999999999932,10000.621400000036
2016-12-03,MSFT,Short Entry,59.25,0.0,10000.621400000036
2016-12-08,MSFT,Short Exit,61.009998,-1.759998000000003,9998.861402000037
2016-12-09,MSFT,Long Entry,61.970001,0.0,9998.861402000037
2016-12-12,MSFT,Long Exit,62.169998,0.1999969999999962,9999.061399000037
2016-12-13,A,Long Entry,46.389999,0.0,9999.061399000037
2016-12-14,A,Long Exit,46.139999,-0.25,9998.811399000037
2016-12-15,MSFT,Long Entry,62.580002,0.0,9998.811399000037
2016-12-28,MSFT,Long Exit,62.990002,0.4099999999999966,9999.221399000036
